Budget,ActorPopularity,Genre,Rating
71514914,0.38,Animation,4.0
116572962,0.67,Crime,4.4
225142570,0.58,Sci-Fi,6.2
40263348,0.68,Drama,4.0
95879969,0.59,Adventure,4.5
250711435,0.44,Sci-Fi,5.6
27223700,0.83,Horror,4.4
96493396,0.41,Thriller,4.0
73806099,0.75,Thriller,4.4
21222760,0.54,Horror,4.0
21581798,0.47,Drama,4.0
181281938,0.65,Sci-Fi,5.7
220973906,0.36,Fantasy,5.0
71511784,0.97,Crime,6.5
13581902,0.4,Romance,4.0
18904296,0.89,Comedy,5.1
83715800,0.62,Adventure,4.6
21760657,0.78,Horror,4.5
53879275,0.73,Thriller,4.3
70132577,0.79,Comedy,4.9
44076631,0.85,Romance,5.2
139258757,0.41,Fantasy,4.0
112971324,0.93,Adventure,5.6
45960560,0.92,Thriller,5.0
203290212,0.42,Fantasy,4.2
89748490,0.63,Thriller,4.1
126263994,0.55,Fantasy,4.3
43000320,0.87,Comedy,4.6
128944601,0.98,Adventure,5.8
21767897,0.83,Romance,5.4
239869491,0.42,Action,5.3
20884137,0.44,Drama,4.0
138905770,0.63,Crime,4.9
8850084,0.32,Romance,4.0
253689139,0.37,Sci-Fi,4.4
245258360,0.49,Action,5.6
53703984,0.64,Thriller,4.0
50104446,0.98,Comedy,5.7
15340347,0.89,Comedy,4.7
33052513,0.84,Thriller,4.4
18444074,0.78,Horror,4.0
137472408,0.75,Crime,5.7
60986623,0.97,Comedy,5.5
37183660,0.56,Animation,4.0
172244396,0.61,Fantasy,4.5
108722976,0.96,Adventure,6.3
35860705,0.33,Thriller,4.0
212962023,0.42,Sci-Fi,4.2
53280202,0.34,Crime,4.0
96183837,0.68,Thriller,5.2
15182676,0.72,Horror,4.0
143313337,0.81,Crime,5.8
89583464,0.72,Crime,4.4
185333885,0.3,Adventure,4.0
27686606,0.76,Romance,4.0
193986203,0.44,Adventure,4.9
14881763,0.3,Indie,4.0
88179443,0.53,Thriller,4.0
18986542,0.89,Indie,5.1
28433775,0.32,Thriller,4.0
47597523,0.62,Romance,4.5
131603418,0.97,Animation,6.5
148743660,0.86,Fantasy,6.7
200252355,0.49,Sci-Fi,5.4
170310398,0.56,Action,4.2
86141777,0.75,Thriller,5.3
46898099,0.57,Romance,4.1
27674314,0.53,Horror,4.0
13993819,0.56,Indie,4.0
239923198,0.48,Fantasy,4.9
61824602,0.54,Comedy,4.0
9006537,0.49,Indie,4.0
13727898,0.74,Horror,4.0
24991142,0.32,Drama,4.0
192917154,0.42,Adventure,4.6
103254334,0.76,Animation,5.6
176934963,0.51,Fantasy,4.1
139443784,0.53,Fantasy,4.0
153790712,0.49,Adventure,4.9
338792948,0.66,Action,6.8
87958487,0.44,Animation,4.0
97892707,0.43,Thriller,4.0
48242329,0.58,Comedy,4.0
18611435,0.33,Indie,4.0
334862593,0.45,Action,5.4
5931352,0.54,Horror,4.0
49316293,0.42,Thriller,4.0
3983617,0.51,Horror,4.0
5736286,0.58,Indie,4.0
151320916,0.73,Animation,5.5
168209035,0.93,Sci-Fi,6.6
87316498,0.48,Crime,4.5
77966437,0.81,Thriller,4.5
40594266,0.43,Drama,4.0
197382567,0.48,Fantasy,4.3
11602788,0.78,Drama,5.0
5342629,0.34,Horror,4.0
50163513,0.63,Drama,4.0
59574878,0.76,Animation,4.9
67578474,0.5,Comedy,4.0
193878630,0.62,Fantasy,5.5
229148789,0.43,Sci-Fi,4.3
309306265,0.36,Action,4.8
37010225,0.89,Romance,4.8
16873206,0.66,Indie,4.0
8538597,0.94,Romance,5.6
131656666,0.82,Crime,6.2
24255282,0.43,Thriller,4.0
14538799,0.89,Indie,4.7
83142096,0.34,Thriller,4.0
19178164,0.76,Indie,4.0
48246140,0.42,Drama,4.0
32730930,0.89,Thriller,5.0
20589840,0.63,Drama,4.0
243035594,0.7,Fantasy,6.9
43751148,0.78,Crime,5.6
223742434,0.58,Sci-Fi,5.4
259565127,0.92,Action,7.5
342679564,0.69,Action,7.6
137729128,0.81,Crime,6.5
14993038,0.9,Romance,5.4
4370000,0.64,Horror,4.0
85025224,0.82,Animation,5.6
17809834,0.66,Horror,4.0
92853480,0.46,Sci-Fi,4.0
38033832,0.44,Romance,4.0
26109132,0.77,Romance,4.0
11802003,0.72,Horror,4.0
45503685,0.72,Animation,4.0
195841783,0.47,Adventure,4.9
54403873,0.47,Thriller,4.0
86095236,0.81,Thriller,4.7
204909157,0.86,Fantasy,7.3
4397408,0.67,Horror,4.0
46434756,0.45,Romance,4.0
49984420,0.32,Drama,4.0
36240257,0.3,Romance,4.0
17369331,0.59,Romance,4.0
146678249,0.81,Action,5.3
35068618,0.91,Crime,5.6
246736955,0.72,Fantasy,6.1
95725939,0.95,Sci-Fi,6.5
24501244,0.54,Drama,4.3
24766212,0.96,Romance,6.0
316312798,0.71,Action,7.2
25466916,0.85,Romance,5.3
53809673,0.61,Drama,4.9
143068914,0.4,Action,4.5
165907318,0.45,Fantasy,4.2
7293880,0.31,Romance,4.0
86363574,0.4,Comedy,4.0
13901996,0.93,Indie,4.4
241574763,0.66,Action,5.4
2091615,0.69,Indie,4.3
266074170,0.5,Action,5.1
118388608,0.92,Adventure,5.9
180009679,0.9,Adventure,6.7
70362205,0.48,Animation,4.0
121255856,0.52,Crime,4.4
65297789,0.88,Comedy,5.2
99014314,0.88,Adventure,5.2
67066430,0.6,Animation,4.0
47384953,0.54,Drama,4.5
122152595,0.43,Animation,4.0
92684768,0.77,Crime,5.7
51277751,0.53,Animation,4.0
210823825,0.34,Action,4.1
183607766,0.79,Fantasy,6.5
158139383,0.87,Fantasy,5.8
151730816,0.56,Animation,5.0
7999449,0.86,Romance,5.0
178822366,0.49,Animation,5.0
11916605,0.8,Indie,4.3
51916515,0.47,Drama,4.0
4378116,0.46,Horror,4.0
170856677,0.71,Adventure,5.3
47354867,0.77,Romance,5.0
188855999,0.89,Sci-Fi,6.7
23321907,0.65,Comedy,4.0
50474029,0.6,Crime,4.4
17999774,0.82,Horror,4.0
192381695,0.48,Adventure,4.7
32826072,0.49,Drama,4.0
22550886,0.65,Drama,4.0
27718234,0.7,Horror,4.0
186147797,0.72,Adventure,5.0
233020431,0.89,Action,7.7
146291634,0.67,Fantasy,4.7
14960478,0.61,Indie,4.0
4540757,0.6,Indie,4.0
105650461,0.53,Crime,4.1
91517774,0.4,Adventure,4.0
182209209,0.91,Sci-Fi,7.4
175675759,0.6,Adventure,5.3
281650917,0.5,Action,6.1
40938310,0.4,Drama,4.0
20243558,0.85,Romance,5.4
14595094,0.77,Romance,4.0
81630564,0.92,Comedy,5.7
110001508,0.53,Action,4.8
44291347,0.46,Romance,4.0
48774397,0.96,Romance,6.1
36201851,0.84,Romance,5.5
94926185,0.95,Thriller,6.1
190129588,0.84,Sci-Fi,7.1
171296641,0.58,Adventure,4.2
165595602,0.82,Fantasy,5.6
4075525,0.32,Indie,4.0
2705072,0.5,Indie,4.0
64735290,0.92,Comedy,5.6
116183886,0.82,Animation,5.0
16327383,0.7,Indie,4.0
133002855,0.9,Animation,6.7
252978904,0.96,Fantasy,8.1
121264090,0.59,Crime,4.7
165877028,0.67,Animation,5.6
127242009,0.32,Action,4.0
82855891,0.71,Animation,4.1
20731093,0.42,Romance,4.0
4626973,0.32,Horror,4.0
120981614,0.8,Crime,6.0
186347735,0.47,Fantasy,4.6
8163674,0.75,Drama,5.1
150137276,0.65,Animation,5.9
86443530,0.72,Comedy,4.6
18092605,0.65,Horror,4.0
80774562,0.59,Thriller,4.0
29990673,0.39,Horror,4.0
170256200,0.65,Sci-Fi,4.6
9252798,0.81,Horror,4.0
19130778,0.49,Horror,4.0
61198679,0.49,Thriller,4.0
112109869,0.82,Adventure,5.9
176526207,0.58,Adventure,4.9
73924329,0.65,Crime,4.8
157338131,0.6,Animation,5.5
23447531,0.69,Horror,4.0
149685755,0.75,Animation,5.3
15885647,0.85,Horror,4.0
235518512,0.78,Fantasy,6.1
29164795,0.85,Romance,4.6
49350536,0.43,Crime,4.0
50050767,0.56,Drama,4.4
281343435,0.48,Action,6.2
72408380,0.58,Thriller,4.5
47146698,0.95,Animation,5.0
78871817,0.87,Animation,5.7
24306999,0.75,Drama,4.8
48307619,0.48,Crime,4.0
20464720,0.91,Drama,4.9
151848548,0.63,Sci-Fi,5.1
4786228,0.97,Horror,4.9
42347214,0.65,Comedy,4.0
26717752,0.9,Horror,4.5
40270721,0.64,Romance,4.0
29414840,0.52,Horror,4.0
137385314,0.92,Crime,6.2
167211639,0.74,Adventure,5.9
37895228,0.64,Romance,4.0
109051013,0.9,Action,5.6
5421289,0.92,Indie,5.1
173910339,0.48,Adventure,4.0
140858278,0.45,Fantasy,4.0
134455279,0.62,Sci-Fi,4.5
49273845,0.95,Comedy,5.1
29831335,0.47,Horror,4.0
8064220,0.36,Horror,4.0
79468763,0.47,Thriller,4.0
16213244,0.33,Romance,4.0
107099880,0.36,Crime,4.1
8456401,0.85,Romance,4.4
43593802,0.46,Crime,4.0
115766339,0.33,Animation,4.0
9292696,0.92,Horror,4.9
19879556,0.64,Indie,4.3
75130817,0.78,Thriller,4.3
72783022,0.83,Adventure,4.6
237093851,0.37,Sci-Fi,4.4
17958637,0.72,Indie,4.0
71601180,0.33,Adventure,4.0
91883273,0.66,Fantasy,4.2
134489444,0.87,Crime,5.9
68566617,0.72,Thriller,4.0
39747964,0.31,Drama,4.0
236547189,0.59,Fantasy,6.2
10233288,0.52,Horror,4.0
102011740,0.51,Sci-Fi,4.5
94958696,0.63,Crime,5.2
13290330,0.38,Indie,4.0
16454855,0.7,Comedy,4.0
15297079,0.57,Drama,4.0
14380060,0.85,Horror,4.0
89589932,0.49,Adventure,4.0
10934479,0.49,Drama,4.0
37760748,0.49,Drama,4.0
35767484,0.59,Drama,4.0
174238999,0.45,Action,4.1
67755049,0.53,Thriller,4.0
24813905,0.61,Drama,4.0
36251918,0.61,Drama,4.0
209898219,0.58,Action,5.9
2927469,0.4,Indie,4.0
16035664,0.31,Comedy,4.0
15650648,0.67,Indie,4.0
70735612,0.52,Fantasy,4.2
38868034,0.36,Comedy,4.0
80886528,0.89,Thriller,5.5
24168401,0.55,Drama,4.1
131642506,0.82,Fantasy,6.3
278951163,0.49,Action,5.2
258136451,0.52,Fantasy,4.7
64405540,0.62,Thriller,4.0
139671641,0.43,Adventure,4.4
18717176,0.45,Indie,4.0
34571407,0.76,Drama,4.6
119745493,0.73,Animation,5.5
4703362,0.69,Indie,4.0
243523991,0.35,Action,4.9
58351495,0.78,Comedy,4.7
249684978,0.37,Action,4.8
166351953,0.57,Sci-Fi,4.6
150202137,0.97,Sci-Fi,6.2
91748371,0.51,Sci-Fi,4.1
27310836,0.43,Romance,4.0
81555935,0.69,Action,4.6
7010358,0.58,Horror,4.0
211020691,0.93,Sci-Fi,6.3
49692749,0.37,Crime,4.0
10044748,0.6,Indie,4.0
30884728,0.78,Drama,5.4
45030627,0.91,Drama,6.1
146953815,0.93,Sci-Fi,6.6
269944162,0.62,Fantasy,5.9
130424930,0.56,Animation,4.0
101219190,0.6,Thriller,4.0
95338629,0.64,Fantasy,4.7
19884583,0.46,Indie,4.0
22677962,0.77,Comedy,4.5
92538437,0.83,Fantasy,5.4
80789194,0.47,Animation,4.0
116876734,0.98,Adventure,6.2
97050835,0.32,Crime,4.0
27249207,0.5,Horror,4.0
10932624,0.93,Indie,5.6
57663969,0.53,Drama,4.0
38345515,0.31,Romance,4.0
69482210,0.3,Thriller,4.0
8828792,0.62,Drama,4.4
35546676,0.4,Romance,4.0
38210180,0.38,Drama,4.0
35559591,0.32,Drama,4.0
118268023,0.56,Crime,4.9
31278067,0.68,Comedy,4.0
143103872,0.32,Action,4.0
207039281,0.87,Sci-Fi,6.9
52357912,0.87,Comedy,4.2
48050441,0.74,Animation,4.0
126489504,0.64,Sci-Fi,4.6
43391984,0.32,Drama,4.0
119520328,0.77,Crime,5.5
193080618,0.83,Adventure,5.7
109009893,0.62,Crime,5.0
64746866,0.9,Animation,4.9
160154465,0.59,Fantasy,5.0
14463119,0.51,Indie,4.0
180688083,0.44,Adventure,4.0
167178193,0.57,Fantasy,5.2
45041588,0.97,Crime,6.3
10477581,0.54,Drama,4.0
42467964,0.55,Comedy,4.0
16420397,0.84,Indie,4.9
111847506,0.42,Crime,4.0
155811174,0.37,Adventure,4.0
27242386,0.66,Horror,4.0
187470559,0.67,Sci-Fi,5.6
4791840,0.63,Indie,4.0
150601232,0.94,Animation,6.3
124091130,0.55,Adventure,5.1
248957265,0.76,Fantasy,6.2
112381483,0.45,Animation,4.0
101122599,0.69,Thriller,4.5
38816097,0.54,Comedy,4.0
41863265,0.34,Comedy,4.0
17286999,0.74,Horror,4.0
85887818,0.38,Thriller,4.0
98553358,0.69,Thriller,4.1
272064690,0.33,Sci-Fi,4.9
295260639,0.68,Sci-Fi,6.7
252301593,0.74,Action,6.6
158162175,0.55,Animation,4.3
18941084,0.59,Romance,4.0
48146060,0.76,Drama,5.3
128070162,0.63,Adventure,4.1
45482349,0.41,Drama,4.0
109085617,0.43,Crime,4.1
75674149,0.46,Comedy,4.0
17223770,0.69,Drama,4.0
91752240,0.65,Crime,4.4
211154921,0.69,Action,5.5
15743048,0.55,Indie,4.0
37446524,0.52,Crime,4.2
17607720,0.79,Indie,4.8
91173544,0.61,Fantasy,4.0
52917125,0.5,Drama,4.0
20850990,0.54,Romance,4.0
3566626,0.35,Indie,4.0
9124505,0.88,Romance,4.1
102391630,0.33,Adventure,4.0
180982827,0.56,Action,5.2
37246456,0.74,Romance,5.1
49057962,0.47,Drama,4.0
69618112,0.66,Comedy,4.7
61278784,0.85,Adventure,5.2
8112175,0.57,Romance,4.0
297771920,0.93,Sci-Fi,8.2
11926232,0.85,Horror,4.0
3263544,0.31,Indie,4.0
187223179,0.48,Adventure,4.1
22613783,0.4,Horror,4.0
137340077,0.88,Action,6.6
176484558,0.9,Animation,6.8
237088120,0.74,Fantasy,5.8
59181301,0.88,Drama,5.8
189243521,0.6,Sci-Fi,5.9
231913605,0.51,Sci-Fi,5.2
40410450,0.37,Crime,4.0
70088803,0.88,Adventure,5.1
33549716,0.34,Romance,4.0
58425508,0.87,Thriller,5.6
33793175,0.43,Drama,4.0
28698601,0.49,Romance,4.0
175492535,0.95,Action,7.3
23821537,0.84,Romance,4.8
6691407,0.4,Indie,4.0
3133077,0.63,Horror,4.0
126067353,0.75,Adventure,4.9
71408730,0.92,Thriller,6.1
161407880,0.87,Fantasy,5.8
36655503,0.79,Crime,4.1
214129331,0.93,Action,7.1
21908366,0.6,Comedy,4.1
14271632,0.57,Romance,4.0
49864205,0.73,Comedy,4.6
6949911,0.3,Indie,4.0
24243579,0.37,Horror,4.0
66401330,0.65,Comedy,4.7
36267689,0.47,Romance,4.0
120134202,0.48,Animation,4.0
56448791,0.6,Crime,4.0
155418780,0.65,Action,5.9
88075649,0.52,Fantasy,4.0
44039076,0.38,Romance,4.0
65091442,0.79,Comedy,4.8
85983852,0.78,Fantasy,4.4
22885991,0.42,Horror,4.0
101176958,0.74,Fantasy,4.3
8369795,0.69,Horror,4.0
19903956,0.38,Horror,4.0
125145883,0.45,Action,4.0
33626880,0.91,Romance,5.2
102479917,0.49,Fantasy,4.0
17323775,0.3,Romance,4.0
55687719,0.32,Drama,4.0
161683198,0.34,Action,4.3
70631203,0.78,Crime,5.0
167838859,0.95,Animation,6.7
48892125,0.5,Romance,4.0
69426600,0.62,Animation,4.9
103453568,0.47,Fantasy,4.0
73882319,0.95,Crime,6.7
61898908,0.95,Thriller,5.8
103219984,0.98,Fantasy,6.9
130140066,0.79,Sci-Fi,5.6
131058152,0.37,Action,4.0
16220354,0.45,Romance,4.0
75855594,0.9,Animation,5.2
44449798,0.47,Drama,4.0
147315163,0.4,Action,4.1
9448938,0.57,Indie,4.0
81923960,0.73,Adventure,5.6
8672944,0.98,Drama,5.3
8332671,0.46,Horror,4.0
320619395,0.62,Action,5.9
49545721,0.92,Drama,5.2
118733337,0.75,Crime,5.8
174516241,0.78,Adventure,6.6
4738421,0.96,Horror,4.9
190672999,0.89,Adventure,6.0
150742273,0.42,Adventure,4.0
2736745,0.31,Indie,4.0
2201099,0.9,Indie,4.5
17505850,0.77,Comedy,4.6
261846721,0.89,Fantasy,8.0
27035918,0.84,Drama,5.6
31130097,0.49,Drama,4.0
5172027,0.6,Horror,4.0
85664839,0.7,Animation,4.7
117162637,0.95,Thriller,6.4
245942237,0.67,Sci-Fi,6.4
239129611,0.75,Sci-Fi,6.9
42312042,0.69,Drama,5.1
55730063,0.96,Crime,6.1
174482173,0.65,Adventure,5.3
2333171,0.49,Indie,4.0
184564919,0.91,Sci-Fi,6.6
61002277,0.35,Crime,4.0
45843500,0.46,Romance,4.0
15306990,0.76,Indie,4.3
40854852,0.74,Crime,4.3
26726637,0.62,Horror,4.0
331944359,0.97,Action,9.3
346083011,0.63,Action,6.1
178063256,0.92,Animation,7.4
145847143,0.75,Fantasy,5.6
46550919,0.83,Thriller,4.6
141709040,0.78,Animation,5.6
46900887,0.67,Comedy,4.0
45842677,0.54,Romance,4.0
21536976,0.49,Horror,4.0
6748374,0.41,Indie,4.0
29591993,0.37,Romance,4.0
280047480,0.32,Sci-Fi,4.4
62112940,0.5,Comedy,4.0
267019002,0.77,Sci-Fi,6.2
4338740,0.32,Indie,4.0
14496583,0.37,Horror,4.0
50786648,0.57,Thriller,4.0
72635074,0.94,Fantasy,5.4
215188836,0.34,Action,4.0
17439989,0.46,Drama,4.0
17336459,0.87,Indie,5.2
70613500,0.98,Adventure,5.4
53151102,0.45,Crime,4.0
33780764,0.65,Comedy,4.0
91756104,0.54,Animation,4.6
89474598,0.8,Crime,6.0
16330008,0.95,Romance,4.5
37610834,0.81,Drama,5.7
52771715,0.82,Thriller,4.7
108879130,0.36,Sci-Fi,4.0
154050183,0.97,Sci-Fi,6.1
296224736,0.41,Action,4.9
118247818,0.82,Thriller,5.8
139636410,0.76,Fantasy,4.6
232954530,0.36,Sci-Fi,4.9
279242761,0.58,Sci-Fi,6.1
13219618,0.76,Romance,4.8
12544765,0.64,Drama,4.0
9483469,0.32,Indie,4.0
152325084,0.65,Action,5.8
71990439,0.73,Comedy,4.4
111421509,0.42,Adventure,4.0
232828210,0.69,Fantasy,6.6
192541270,0.75,Action,6.7
9298432,0.74,Horror,4.0
10148609,0.79,Horror,4.0
15011098,0.33,Drama,4.0
91172652,0.5,Action,4.0
16608857,0.73,Comedy,4.0
46462368,0.53,Comedy,4.0
16274480,0.69,Indie,4.0
16849715,0.82,Indie,5.3
121396877,0.39,Crime,4.0
35404714,0.81,Romance,5.4
95024616,0.75,Adventure,5.0
85160252,0.84,Comedy,5.3
178797970,0.64,Animation,5.5
191830404,0.59,Adventure,5.5
11265953,0.45,Romance,4.0
40261827,0.39,Crime,4.0
52555175,0.66,Animation,4.3
192533145,0.74,Fantasy,6.3
229107841,0.64,Action,5.4
15121406,0.38,Horror,4.0
40641095,0.58,Romance,4.0
76236164,0.86,Comedy,4.7
87283083,0.68,Comedy,4.7
168109623,0.83,Adventure,6.5
213130599,0.73,Action,6.6
39511559,0.85,Romance,4.9
121729060,0.92,Fantasy,5.4
117319199,0.46,Animation,4.0
10212457,0.55,Drama,4.0
23164558,0.43,Horror,4.0
38068683,0.36,Drama,4.0
4043433,0.94,Horror,4.0
35217704,0.91,Romance,4.3
331395618,0.96,Action,7.7
20235198,0.61,Romance,4.0
11702383,0.77,Drama,4.3
117091318,0.54,Crime,4.1
270863676,0.52,Sci-Fi,5.3
321686178,0.82,Action,8.3
14864010,0.61,Indie,4.0
171098614,0.67,Animation,5.9
51241225,0.79,Drama,5.4
19198813,0.8,Comedy,4.2
53576067,0.75,Drama,5.6
246620935,0.64,Action,6.7
38325403,0.5,Comedy,4.0
158532190,0.75,Adventure,5.7
230049333,0.36,Action,5.0
11422850,0.68,Indie,4.0
85037046,0.58,Comedy,4.6
37085228,0.39,Drama,4.0
75916643,0.77,Adventure,5.0
83084877,0.36,Thriller,4.0
82388127,0.61,Comedy,4.4
155011712,0.41,Sci-Fi,4.0
233150785,0.75,Action,5.9
328883062,0.47,Action,5.6
108504112,0.59,Thriller,4.2
199623349,0.75,Fantasy,5.6
38031842,0.81,Crime,5.2
220006306,0.84,Action,6.3
77282055,0.6,Comedy,4.0
17784300,0.93,Indie,5.1
16554088,0.87,Horror,4.0
65994498,0.49,Adventure,4.0
40722735,0.34,Comedy,4.0
11222883,0.39,Horror,4.0
14988096,0.77,Horror,4.2
83465074,0.84,Comedy,4.6
46908122,0.35,Romance,4.0
91582427,0.47,Action,4.0
132695496,0.43,Adventure,4.3
32590824,0.85,Romance,4.7
257491513,0.44,Action,4.5
35781711,0.44,Comedy,4.0
24302978,0.37,Romance,4.0
77252856,0.74,Fantasy,4.0
342422619,0.37,Action,6.0
108256664,0.44,Crime,4.2
15629850,0.42,Romance,4.0
11884487,0.41,Horror,4.0
125590596,0.81,Adventure,5.4
240468312,0.48,Sci-Fi,4.5
36095270,0.38,Thriller,4.0
71965869,0.75,Crime,5.2
11438214,0.48,Indie,4.0
3861224,0.66,Indie,4.1
28111345,0.44,Romance,4.0
42924389,0.96,Romance,5.3
56307419,0.74,Drama,4.7
58579352,0.48,Animation,4.0
71734301,0.96,Crime,5.5
125853961,0.43,Sci-Fi,4.0
131737435,0.86,Fantasy,5.8
7920742,0.95,Indie,5.4
74729319,0.9,Crime,5.2
38122811,0.53,Animation,4.1
144866475,0.33,Adventure,4.0
98247066,0.36,Crime,4.0
140230232,0.61,Crime,4.5
29453058,0.84,Horror,4.0
32033599,0.42,Drama,4.0
192161686,0.63,Adventure,5.0
21974821,0.57,Horror,4.0
99106370,0.51,Sci-Fi,4.0
106204046,0.6,Action,4.2
167179677,0.93,Animation,6.5
146605745,0.39,Animation,4.2
157751963,0.85,Adventure,6.6
184188180,0.7,Adventure,6.1
124391633,0.91,Animation,6.8
137973102,0.56,Crime,4.8
16139192,0.32,Drama,4.0
331142020,0.41,Action,5.4
20295305,0.71,Romance,4.0
28113001,0.69,Thriller,4.6
127939445,0.87,Sci-Fi,6.3
68343524,0.6,Adventure,4.0
32197371,0.75,Drama,5.3
79011670,0.5,Comedy,4.0
27619768,0.45,Thriller,4.0
140760754,0.46,Crime,4.5
10970596,0.47,Indie,4.0
172583184,0.48,Animation,4.2
38865324,0.68,Drama,4.2
62587759,0.59,Crime,4.5
131026767,0.69,Adventure,5.4
27555056,0.71,Romance,4.4
48820848,0.54,Romance,4.0
61131706,0.42,Animation,4.0
4663963,0.64,Indie,4.0
127694426,0.89,Crime,6.7
88580428,0.66,Adventure,4.0
53820262,0.49,Drama,4.0
250981093,0.96,Sci-Fi,7.4
47359956,0.62,Crime,4.0
56322502,0.78,Thriller,5.0
4356771,0.49,Horror,4.0
31600977,0.37,Romance,4.0
51058823,0.64,Thriller,4.5
268020258,0.3,Action,4.0
43695003,0.79,Drama,4.4
138370699,0.76,Adventure,5.2
18388920,0.84,Romance,5.3
5524206,0.6,Indie,4.0
85816098,0.63,Thriller,4.0
257758786,0.44,Sci-Fi,5.4
291865742,0.46,Sci-Fi,5.7
111949324,0.8,Adventure,4.8
199594387,0.96,Adventure,7.3
7278265,0.35,Indie,4.0
20511560,0.31,Comedy,4.0
178386105,0.81,Adventure,5.4
258586060,0.73,Sci-Fi,7.3
18512898,0.56,Indie,4.0
135669266,0.56,Crime,5.1
21534174,0.89,Romance,4.2
38970841,0.47,Romance,4.0
19181276,0.3,Romance,4.0
107580735,0.68,Sci-Fi,4.3
138702932,0.69,Crime,5.1
116262054,0.87,Adventure,5.8
118306608,0.97,Sci-Fi,6.5
163861920,0.94,Sci-Fi,7.0
121237320,0.34,Animation,4.1
53926880,0.77,Drama,5.3
47704022,0.73,Romance,5.0
160196501,0.58,Action,5.1
111563799,0.62,Action,4.0
158201845,0.36,Animation,4.0
85121606,0.7,Comedy,4.9
14649078,0.42,Horror,4.0
123908962,0.52,Crime,4.2
150547462,0.46,Action,4.0
48653221,0.92,Romance,5.9
154704029,0.94,Animation,6.0
36895640,0.84,Romance,4.0
21194420,0.31,Drama,4.0
174533419,0.34,Animation,4.0
231939518,0.94,Action,7.3
170892249,0.95,Action,7.1
44666825,0.93,Comedy,4.5
176635441,0.59,Animation,5.4
160082277,0.52,Animation,4.9
7327894,0.7,Romance,4.0
55756659,0.53,Comedy,4.0
107238066,0.91,Adventure,5.7
148186577,0.76,Fantasy,4.9
41668854,0.59,Drama,4.0
63511477,0.5,Animation,4.0
245605612,0.84,Action,7.6
104281776,0.48,Crime,4.2
219183960,0.92,Action,6.5
163633819,0.48,Adventure,4.0
23292852,0.89,Horror,5.0
6577546,0.59,Horror,4.0
13672143,0.61,Indie,4.1
172599333,0.68,Adventure,5.8
13076311,0.66,Indie,4.0
90233677,0.95,Fantasy,5.2
106654912,0.85,Thriller,5.3
50298578,0.97,Crime,5.5
82646233,0.6,Comedy,4.0
190800421,0.67,Fantasy,6.1
212007690,0.62,Sci-Fi,4.8
26705901,0.69,Drama,4.9
72869329,0.8,Comedy,4.6
110213358,0.65,Crime,4.3
11282837,0.97,Horror,4.6
225173765,0.6,Action,5.2
113930307,0.56,Adventure,4.0
150005795,0.55,Animation,5.1
36998377,0.91,Drama,6.2
58791455,0.33,Drama,4.0
269376708,0.96,Sci-Fi,8.2
115926593,0.96,Adventure,6.7
33922464,0.55,Comedy,4.0
12856358,0.4,Drama,4.0
263294967,0.61,Action,6.0
163664219,0.84,Fantasy,5.4
128080657,0.78,Sci-Fi,5.0
71090978,0.31,Thriller,4.0
1028190,0.9,Indie,4.4
117138472,0.58,Adventure,4.5
7896756,0.32,Indie,4.0
5455338,0.86,Horror,4.8
84447074,0.53,Crime,4.0
208400692,0.52,Fantasy,5.3
101663566,0.72,Animation,5.3
178431220,0.86,Adventure,5.6
71679493,0.59,Adventure,4.0
15661000,0.37,Horror,4.0
156443293,0.89,Sci-Fi,5.6
229131239,0.8,Action,5.9
95525210,0.97,Crime,6.9
9609392,0.56,Horror,4.0
127738528,0.73,Crime,6.0
51992349,0.64,Thriller,4.1
45026042,0.89,Thriller,5.7
191477740,0.84,Adventure,6.9
11906346,0.47,Indie,4.0
147340313,0.59,Animation,4.9
28511868,0.67,Horror,4.0
51782876,0.42,Comedy,4.0
258515009,0.34,Sci-Fi,4.0
17881677,0.64,Indie,4.0
280267599,0.48,Sci-Fi,5.6
36613513,0.39,Comedy,4.0
227096802,0.87,Fantasy,6.9
16232443,0.51,Drama,4.0
327511434,0.78,Action,6.9
52413795,0.77,Drama,4.6
20161626,0.48,Horror,4.0
80851542,0.93,Thriller,5.5
24845493,0.38,Romance,4.0
123379300,0.56,Crime,4.0
35030685,0.67,Romance,4.4
92687887,0.91,Fantasy,5.5
11405789,0.55,Indie,4.0
180828043,0.81,Adventure,6.0
38798471,0.79,Romance,4.4
19128203,0.96,Horror,4.0
15437078,0.31,Romance,4.0
16373653,0.7,Romance,4.0
19418189,0.35,Romance,4.0
22234283,0.72,Horror,4.0
66066933,0.7,Animation,4.6
39408268,0.55,Drama,4.1
19181093,0.3,Drama,4.0
19589509,0.55,Indie,4.0
115679046,0.7,Fantasy,4.9
61159925,0.74,Crime,4.7
66994334,0.32,Crime,4.0
97498455,0.51,Adventure,4.4
47134697,0.7,Thriller,4.0
49486323,0.47,Comedy,4.0
80980854,0.98,Animation,6.6
154911568,0.86,Sci-Fi,6.8
30037526,0.84,Comedy,4.6
32879270,0.57,Crime,4.0
116807537,0.53,Animation,4.2
15954317,0.77,Romance,4.0
175413364,0.37,Fantasy,4.0
200613700,0.71,Sci-Fi,6.6
37522637,0.78,Romance,4.5
11889414,0.94,Romance,5.8
83611624,0.74,Animation,4.9
47418399,0.52,Comedy,4.0
